index,Order_ID,Date,Status,Fulfilment,Sales_Channel ,ship_service_level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship_city,ship_state,ship_postal_code,ship_country,B2B
0,405-8078784-5731545,04-30-22,Cancelled,Merchant,Amazon.in,Standard,SET389,SET389-KR-NP-S,Set,S,B09KXVBD7Z,,0,INR,647.62,MUMBAI,MAHARASHTRA,400081,IN,FALSE
1,171-9198151-1101146,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3781,JNE3781-KR-XXXL,kurta,3XL,B09K3WFS32,Shipped,1,INR,406,BENGALURU,KARNATAKA,560085,IN,FALSE
2,404-0687676-7273146,04-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3371,JNE3371-KR-XL,kurta,XL,B07WV4JV4D,Shipped,1,INR,329,NAVI MUMBAI,MAHARASHTRA,410210,IN,TRUE
3,403-9615377-8133951,04-27-22,Cancelled,Merchant,Amazon.in,Standard,J0341,J0341-DR-L,Western Dress,L,B099NRCT7B,,0,INR,753.33,PUDUCHERRY,PUDUCHERRY,605008,IN,FALSE
4,407-1069790-7240320,04-26-22,Shipped,Amazon,Amazon.in,Expedited,JNE3671,JNE3671-TU-XXXL,Top,3XL,B098714BZP,Shipped,1,INR,574,CHENNAI,TAMIL NADU,600073,IN,FALSE
5,404-1490984-4578765,04-25-22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XL,Set,XL,B08YN7XDSG,Shipped,1,INR,824,GHAZIABAD,UTTAR PRADESH,201102,IN,FALSE
6,408-5748499-6859555,04-24-22,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-L,Set,L,B08CMHNWBN,Shipped,1,INR,653,CHANDIGARH,CHANDIGARH,160036,IN,FALSE
7,406-7807733-3785945,04-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Shipped,1,INR,399,HYDERABAD,TELANGANA,500032,IN,FALSE
8,407-5443024-5233168,04-22-22,Cancelled,Amazon,Amazon.in,Expedited,SET200,SET200-KR-NP-A-XXXL,Set,3XL,B08L91ZZXN,Cancelled,0,,,HYDERABAD,TELANGANA,500008,IN,FALSE
9,402-4393761-0311520,04-21-22,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XXL,kurta,XXL,B08B3XF5MH,Shipped,1,INR,363,Chennai,TAMIL NADU,600041,IN,FALSE
10,407-5633625-6970741,04-20-22,Shipped,Amazon,Amazon.in,Expedited,JNE3160,JNE3160-KR-G-S,kurta,S,B07K3YQLF1,Shipped,1,INR,685,CHENNAI,TAMIL NADU,600073,IN,FALSE
11,171-4638481-6326716,04-19-22,Shipped,Amazon,Amazon.in,Expedited,JNE3500,JNE3500-KR-XS,kurta,XS,B098117DJ3,Shipped,1,INR,364,NOIDA,UTTAR PRADESH,201303,IN,FALSE
12,405-5513694-8146768,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-XS,kurta,XS,B081XCMYXJ,Shipped,1,INR,399,Amravati.,MAHARASHTRA,444606,IN,FALSE
13,408-7955685-3083534,04-17-22,Shipped,Amazon,Amazon.in,Expedited,SET182,SET182-KR-DH-XS,Set,XS,B085HS947T,Shipped,1,INR,657,MUMBAI,MAHARASHTRA,400053,IN,FALSE
14,408-1298370-1920302,04-16-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0351,J0351-SET-L,Set,L,B09CSSQY4F,Shipped,1,INR,771,MUMBAI,MAHARASHTRA,400053,IN,FALSE
15,403-4965581-9520319,04-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,PJNE3368,PJNE3368-KR-6XL,kurta,6XL,B09PY99SVJ,Shipped,1,INR,544,GUNTAKAL,ANDHRA PRADESH,515801,IN,FALSE
16,406-9379318-6555504,04-14-22,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-XXL,kurta,XXL,B099FCT65D,Shipped,1,INR,329,JAIPUR,RAJASTHAN,302020,IN,FALSE
17,405-9013803-8009918,04-13-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,Shipped,1,INR,399,NEW DELHI,DELHI,110074,IN,FALSE
18,402-4030358-5835511,04-12-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-XXL,kurta,XXL,B098133PV5,Shipped,1,INR,458,Gurgaon,HARYANA,122004,IN,FALSE
19,405-5957858-1051546,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,SET254,SET254-KR-NP-XS,Set,XS,B0983DDPL6,Shipped,1,INR,886,BENGALURU,KARNATAKA,560017,IN,FALSE
20,405-0607769-0716360,04-10-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3795,JNE3795-KR-XXXL,kurta,3XL,B09HMXJVFS,Shipped,1,INR,517,TIRUCHIRAPPALLI,TAMIL NADU,620018,IN,FALSE
21,404-8494550-5860325,04-09-2022,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Shipped,1,INR,666,BENGALURU,KARNATAKA,560040,IN,FALSE
22,171-1305077-2813934,04-08-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-L,kurta,L,B082W7GVH7,Shipped,1,INR,376,HYDERABAD,TELANGANA,500072,IN,FALSE
23,404-6019946-2909948,04-07-2022,Cancelled,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-M,Set,M,B099NK55YG,,0,INR,570.48,pune,MAHARASHTRA,411044,IN,FALSE
24,402-3384087-4005164,04-06-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5002,MEN5002-KR-L,kurta,L,B08YYYDN9R,Shipped,1,INR,499,TEZPUR,ASSAM,784001,IN,FALSE
25,405-8191138-5176316,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW030,NW030-TP-PJ-XS,Set,XS,B09G2RQSRZ,Shipped,1,INR,582,RANCHI,JHARKHAND,834002,IN,FALSE
26,403-9230474-9657916,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3415,JNE3415-KR-XXXL,kurta,3XL,B082W8JXJ9,Shipped,1,INR,299,BILASPUR,CHHATTISGARH,495001,IN,FALSE
27,408-3484251-6901959,04-03-2022,Shipped,Amazon,Amazon.in,Expedited,PJNE2199,PJNE2199-KR-N-4XL,kurta,4XL,B09LD2W9XL,Shipped,1,INR,459,PUNE,MAHARASHTRA,411052,IN,FALSE
28,405-7755803-4729935,04-02-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-M,kurta,M,B08KRXV1QR,Shipped,1,INR,399,BENGALURU,KARNATAKA,560037,IN,FALSE
29,404-5933402-8801952,04-01-2022,Cancelled,Merchant,Amazon.in,Standard,JNE2132,JNE2132-KR-398-XXXL,kurta,3XL,B07JG3CND8,,0,,,GUWAHATI,ASSAM,781003,IN,FALSE
30,171-9040274-9291563,03-31-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,791,THIRUVARUR,TAMIL NADU,613704,IN,FALSE
31,403-7056319-0979561,05-31-22,Shipped,Amazon,Amazon.in,Expedited,MEN5009,MEN5009-KR-XL,kurta,XL,B08YYTCPYX,Shipped,1,INR,499,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE
32,404-9632124-1107550,05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0011,J0011-LCD-M,Set,M,B08B3YNJG5,Shipped,1,INR,1233,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,FALSE
33,402-1465437-0579556,05-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3766,JNE3766-KR-M,kurta,M,B09K3XR43V,Shipped,1,INR,517,JEYPUR,ODISHA,764001,IN,FALSE
34,404-7774085-3780319,05-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XL,kurta,XL,B082W8BXW1,Shipped,1,INR,376,HYDERABAD,TELANGANA,500028,IN,FALSE
35,402-2764952-1492318,05-27-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5001,MEN5001-KR-XL,kurta,XL,B08YYRH2Q6,Shipped,1,INR,499,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE
36,406-0272200-7784379,05-26-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Shipped,1,INR,666,CHENNAI,TAMIL NADU,600033,IN,FALSE
37,403-4367956-2849158,05-25-22,Shipped,Amazon,Amazon.in,Expedited,JNE3787,JNE3787-KR-S,kurta,S,B09RKBXM5B,Shipped,1,INR,487,NEW DELHI,DELHI,110092,IN,FALSE
38,403-4367956-2849158,05-24-22,Shipped,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-S,kurta,S,B08HHJP41L,Shipped,1,INR,368,NEW DELHI,DELHI,110092,IN,FALSE
39,403-4242957-8599555,05-23-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,THIRUVANANTHAPURAM,KERALA,695011,IN,FALSE
40,408-7165704-5643524,05-22-22,Shipped,Amazon,Amazon.in,Expedited,J0211,J0211-DR-XXL,Ethnic Dress,XXL,B09831VWD9,Shipped,1,INR,699,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
41,402-8210765-3935569,05-21-22,Shipped,Amazon,Amazon.in,Expedited,J0401,J0401-DR-XXXL,Western Dress,3XL,B09SDXZBGX,Shipped,1,INR,885,JABALPUR,MADHYA PRADESH,482002,IN,FALSE
42,406-7398201-3869914,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2153,JNE2153-KR-278-A-M,kurta,M,B0794YR85H,Shipped,1,INR,424,MUMBAI,MAHARASHTRA,400092,IN,FALSE
43,408-3478480-0881162,05-19-22,Shipped,Amazon,Amazon.in,Expedited,SET360,SET360-KR-NP-M,Set,M,B09QJM1D7F,Shipped,1,INR,1126,LUCKNOW,UTTAR PRADESH,226017,IN,FALSE
44,402-7595162-9129931,05-18-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788,MUMBAI,MAHARASHTRA,400076,IN,FALSE
45,171-6876154-6233146,05-17-22,Shipped,Amazon,Amazon.in,Expedited,SET183,SET183-KR-DH-S,Set,S,B08B3Z38TJ,Shipped,1,INR,759,KOLKATA,WEST BENGAL,700014,IN,FALSE
46,408-3917043-5314763,05-16-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Shipped,1,INR,1146,ONGOLE,ANDHRA PRADESH,523001,IN,FALSE
47,408-9281152-6213100,05-15-22,Shipped,Amazon,Amazon.in,Expedited,JNE3744,JNE3744-TU-S,Top,S,B0986ZHR9D,Shipped,1,INR,665,SECUNDERABAD,TELANGANA,500017,IN,FALSE
48,403-3496411-3082707,05-14-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-S,kurta,S,B08WPTJBBD,Shipped,1,INR,429,HYDERABAD,TELANGANA,500062,IN,FALSE
49,171-9208368-0157156,05-13-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-M,kurta,M,B081WVMMCY,Shipped,1,INR,399,KEWALPUR,UTTAR PRADESH,271881,IN,FALSE
50,408-2137113-0982751,05-12-2022,Shipped,Amazon,Amazon.in,Expedited,J0186,J0186-SET-S,Set,S,B091Z81MLX,Shipped,1,INR,848,CUTTACK,ODISHA,753012,IN,FALSE
51,402-3628566-9688333,05-11-2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654,BADLAPUR,MAHARASHTRA,421503,IN,FALSE
52,408-7138000-9728362,05-10-2022,Shipped,Amazon,Amazon.in,Expedited,SET282,SET282-KR-PP-M,Set,M,B09CTCDDQ4,Shipped,1,INR,1033,dimapur,NAGALAND,797112,IN,FALSE
53,402-1752649-2274748,05-09-2022,Shipped,Amazon,Amazon.in,Expedited,JNE1407,JNE1407-BLACK-KR-UDF18-XL,kurta,XL,B01M4IAS51,Shipped,1,INR,390,BENGALURU,KARNATAKA,560047,IN,FALSE
54,402-7944191-1869101,05-08-2022,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-L,Top,L,B099S6795L,Shipped,1,INR,493,BENGALURU,KARNATAKA,560076,IN,FALSE
55,407-4063876-9566742,05-07-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3869,JNE3869-DR-S,Western Dress,S,B09RK67Y51,Shipped,1,INR,721,WARANGAL,TELANGANA,506001,IN,FALSE
56,403-0752752-4656334,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Shipped,1,INR,597,DHAULPUR,RAJASTHAN,328024,IN,FALSE
57,406-8879861-2081117,05-05-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,GUWAHATI,ASSAM,781029,IN,FALSE
58,406-8089333-7941903,05-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET279,SET279-LC-S,Set,S,B09CT6L67S,Shipped,1,INR,888,Bengaluru,KARNATAKA,560103,IN,FALSE
59,171-3072652-6805159,05-03-2022,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XXL,kurta,XXL,B077MF72BK,Shipped,1,INR,353,HYDERABAD,TELANGANA,500072,IN,FALSE
60,171-2592464-6846743,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW005,NW005-ST-PJ-XL,Set,XL,B0922WJ27J,Shipped,1,INR,599,BENGALURU,KARNATAKA,560023,IN,FALSE
61,404-2262140-4696366,05-01-2022,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,kurta,M,B07H7FZD32,Shipped,1,INR,518,NAGPUR,MAHARASHTRA,440022,IN,FALSE
62,404-2262140-4696366,06-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3579,JNE3579-KR-M,kurta,M,B08QGK2BS2,Shipped,1,INR,295,NAGPUR,MAHARASHTRA,440022,IN,FALSE
63,405-3594372-1614709,06-28-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XS,Set,XS,B09RKFBMYD,Shipped,1,INR,852,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
64,407-2974257-4781134,06-27-22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-M,Set,M,B08YN44FZJ,Shipped,1,INR,824,THANE,MAHARASHTRA,400607,IN,FALSE
65,171-4137548-0481151,06-26-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Cancelled,0,,,Dahod,Gujarat,389151,IN,FALSE
66,405-4461562-9113959,06-25-22,Shipped,Amazon,Amazon.in,Expedited,SET333,SET333-KR-DPT-XXL,Set,XXL,B09RKDZ461,Shipped,1,INR,909,RANCHI,JHARKHAND,834004,IN,FALSE
67,404-4535078-5241919,06-24-22,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-L,Top,L,B08ZHNGS54,Shipped,1,INR,432,PUNE,MAHARASHTRA,411014,IN,FALSE
68,405-8387725-2971512,06-23-22,Shipped,Amazon,Amazon.in,Expedited,SET233,SET233-KR-PP-L,Set,L,B08MXF6MZF,Shipped,1,INR,545,BENGALURU,KARNATAKA,560040,IN,FALSE
69,405-6480932-8759528,06-22-22,Shipped,Amazon,Amazon.in,Expedited,J0381,J0381-SKD-XXXL,Set,3XL,B09M6VGNX8,Shipped,1,INR,1146,VIJAPURA,KARNATAKA,586201,IN,FALSE
70,405-9966506-3155561,06-21-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3068,JNE3068-KR-A-XL,kurta,XL,B07H7F97S4,Shipped,1,INR,696,CHENNAI,TAMIL NADU,600041,IN,FALSE
71,408-7029737-8028367,06-20-22,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-M,kurta,M,B099FB63Q6,Shipped,1,INR,432,MUMBAI,MAHARASHTRA,400080,IN,FALSE
72,407-2189901-7515567,06-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET386,SET386-KR-NP-S,Set,S,B09K3YFPSS,Shipped,1,INR,631,bangalore,KARNATAKA,560001,IN,FALSE
73,402-2105657-2899562,06-18-22,Shipped,Amazon,Amazon.in,Expedited,JNE3745,JNE3745-KR-XXL,kurta,XXL,B09K3WDYB6,Shipped,1,INR,316,BENGALURU,KARNATAKA,560098,IN,FALSE
74,406-1326801-8886709,06-17-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3467,JNE3467-KR-XL,kurta,XL,B08CDQKS84,Shipped,1,INR,362,BERHAMPUR,ODISHA,760002,IN,FALSE
75,408-7760667-5809130,06-16-22,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-L,kurta,L,B099FBM4FZ,Shipped,1,INR,329,HYDERABAD,TELANGANA,500085,IN,FALSE
76,405-8457623-9269955,06-15-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,Shipped,1,INR,399,PUNE,MAHARASHTRA,411045,IN,FALSE
77,408-6820155-3521913,06-14-22,Shipped,Amazon,Amazon.in,Expedited,SET295,SET295-KR-NP-XXXL,Set,3XL,B09PN3GVMZ,Shipped,1,INR,751,TEZPUR,ASSAM,784001,IN,FALSE
78,403-6190683-2687538,06-13-22,Shipped,Amazon,Amazon.in,Expedited,JNE3861,JNE3861-DR-XL,Western Dress,XL,B09SDZ14KR,Shipped,1,INR,791,HIMMATNAGAR,Gujarat,383001,IN,FALSE
79,408-4069830-3819562,06-12-2022,Shipped,Amazon,Amazon.in,Expedited,SET288,SET288-KR-NP-XXXL,Set,3XL,B09M6STTBC,Shipped,1,INR,684,Kolkata,WEST BENGAL,700048,IN,FALSE
80,408-4069830-3819562,06-11-2022,Shipped,Amazon,Amazon.in,Expedited,SET394,SET394-KR-NP-XXXL,Set,3XL,B09TH6R8K4,Shipped,1,INR,1281,Kolkata,WEST BENGAL,700048,IN,FALSE
81,408-4069830-3819562,06-10-2022,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XXXL,Set,3XL,B09RKDPH6J,Shipped,1,INR,1186,Kolkata,WEST BENGAL,700048,IN,FALSE
82,171-7367545-7081126,06-09-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5002,MEN5002-KR-XXL,kurta,XXL,B08YZ1HZ7B,Shipped,1,INR,499,HYDERABAD,TELANGANA,502032,IN,FALSE
83,404-6522553-9345930,06-08-2022,Cancelled,Merchant,Amazon.in,Standard,SET377,SET377-KR-NP-M,Set,M,B09TZV23QS,,0,INR,1105.36,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
84,403-9950518-0349133,06-07-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-M,kurta,M,B08WPR5MCB,Cancelled,0,,,HYDERABAD,TELANGANA,500072,IN,FALSE
85,407-6599093-6553153,06-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,BTM038,BTM038-PP-XXXL,Bottom,3XL,B08KR9JYNQ,Shipped,1,INR,377,KOLKATA,WEST BENGAL,700078,IN,FALSE
86,403-3763475-2237125,06-05-2022,Shipped,Amazon,Amazon.in,Expedited,J0343,J0343-DR-M,Western Dress,M,B0982ZJ666,Shipped,1,INR,744,DHARMAPURI,TAMIL NADU,636705,IN,FALSE
87,405-1492294-0323520,06-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XL,Western Dress,XL,B099NQJZPQ,Shipped,1,INR,744,DEHRADUN,UTTARAKHAND,248005,IN,FALSE
88,403-1162895-2484367,06-03-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0295,J0295-DR-XXL,Western Dress,XXL,B099NSGTJ9,Shipped,1,INR,859,JAIPUR,RAJASTHAN,303905,IN,FALSE
89,171-6833843-5473114,06-02-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3560,JNE3560-KR-M,kurta,M,B08PCVMF6R,Shipped,1,INR,487,VADODARA,Gujarat,390019,IN,FALSE
90,403-1477057-8253913,06-01-2022,Shipped,Amazon,Amazon.in,Expedited,J0333,J0333-DR-XXXL,Western Dress,3XL,B0983121HP,Shipped,1,INR,825,CHAVAKKAD,KERALA,680506,IN,FALSE
91,408-2114413-6089906,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET389,SET389-KR-NP-M,Set,M,B09KXTTVB5,Shipped,1,INR,680,PATNA,BIHAR,800026,IN,FALSE
92,405-1879750-2639521,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-XXXL,kurta,3XL,B09SDYSR1F,Shipped,1,INR,725,CHENNAI,TAMIL NADU,600028,IN,FALSE
93,406-5727754-5302723,04-28-22,Shipped,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-M,Set,M,B07X3K4L82,Shipped,1,INR,696,VADODARA,Gujarat,390018,IN,FALSE
94,405-0901744-8270705,04-27-22,Shipped,Amazon,Amazon.in,Expedited,MEN5013,MEN5013-KR-L,kurta,L,B08YYR9G96,Shipped,1,INR,499,VADODARA,Gujarat,390003,IN,FALSE
95,405-9112089-3379536,04-26-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Cancelled,0,,,PUNE,MAHARASHTRA,411046,IN,FALSE
96,408-6357132-2310703,04-25-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-L,Set,L,B0894Y4PNG,Shipped,1,INR,696,Jammu,JAMMU & KASHMIR,180011,IN,FALSE
97,406-5334922-9670748,04-24-22,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-XXXL,kurta,3XL,B099NJ1WVX,Shipped,1,INR,406,bangalore,KARNATAKA,560026,IN,FALSE
98,402-8519791-3706738,04-23-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-S,Set,S,B09RKDJ9SQ,Shipped,1,INR,852,NEW DELHI,DELHI,110036,IN,FALSE
99,408-1830318-0357940,04-22-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,Shipped,1,INR,399,NARNAUND,HARYANA,125039,IN,FALSE
100,406-5103760-7326749,04-21-22,Shipped,Amazon,Amazon.in,Expedited,JNE3391,JNE3391-KR-XXL,kurta,XXL,B081WYHTF2,Shipped,1,INR,432,Ahmedabad,Gujarat,380051,IN,FALSE
101,402-7841951-1872363,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-S,Set,S,B09RKDJ9SQ,Cancelled,0,,,NEW DELHI,DELHI,110036,IN,FALSE
102,408-7698765-2294756,04-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET277,SET277-KR-NP-XXL,Set,XXL,B0983FZLXC,Shipped,1,INR,1338,AMBARNATH,MAHARASHTRA,421502,IN,FALSE
103,404-1856281-9996319,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0293,J0293-DR-S,Western Dress,S,B099NQ1SKZ,Shipped,1,INR,472,GWALIOR,MADHYA PRADESH,474005,IN,FALSE
104,406-5406738-7113145,04-17-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788,NEW DELHI,DELHI,110078,IN,FALSE
105,405-5257740-5301158,04-16-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET154,SET154-KR-NP-XL,Set,XL,B082PXMCZ4,Shipped,1,INR,832,ROHTAK,HARYANA,124001,IN,FALSE
106,405-5257740-5301158,04-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3439,JNE3439-KR-XL,kurta,XL,B081X4KQ14,Shipped,1,INR,399,ROHTAK,HARYANA,124001,IN,FALSE
107,405-2072502-4089911,04-14-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XL,Set,XL,B099NJV9X7,Shipped,1,INR,599,ROHTAK,HARYANA,124001,IN,FALSE
108,405-0882561-5952340,04-13-22,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-M,Set,M,B09K3LJWBB,Shipped,1,INR,692,Kolkata,WEST BENGAL,700156,IN,FALSE
109,403-7266170-1163500,04-12-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3648,JNE3648-TP-N-M,Top,M,B08ZH9GDTY,Shipped,1,INR,518,MUMBAI,MAHARASHTRA,400076,IN,FALSE
110,405-8114272-1687512,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788,NEW DELHI,DELHI,110034,IN,FALSE
111,171-6138639-1478731,04-10-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3334,JNE3334-KR-M,kurta,M,B07S8WG31H,Shipped,1,INR,318,HYDERABAD,TELANGANA,500054,IN,FALSE
112,405-4059216-4541150,04-09-2022,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XS,Set,XS,B09NQ54RRT,Shipped,1,INR,597,HYDERABAD,TELANGANA,500072,IN,FALSE
113,405-1152015-7333945,04-08-2022,Shipped,Amazon,Amazon.in,Expedited,SET265,SET265-KR-NP-S,Set,S,B0983D6TGS,Shipped,1,INR,888,PATNA,BIHAR,800002,IN,FALSE
114,406-0177436-6731556,04-07-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-S,kurta,S,B099FC7FSQ,Shipped,1,INR,406,RAMAGUNDAM,TELANGANA,505211,IN,FALSE
115,406-0715107-8168308,04-06-2022,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP  -M,Set,M,B09RKD6KWL,Shipped,1,INR,1186,PITHORAGARH,UTTARAKHAND,262501,IN,FALSE
116,403-0104882-7373900,04-05-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3861,JNE3861-DR-XXL,Western Dress,XXL,B09SDY9GXB,Unshipped,1,INR,791,HIMMATNAGAR,Gujarat,383001,IN,FALSE
117,403-0104882-7373900,04-04-2022,Cancelled,Amazon,Amazon.in,Expedited,J0335,J0335-DR-XL,Western Dress,XL,B09831P2JC,Unshipped,1,INR,807,HIMMATNAGAR,Gujarat,383001,IN,FALSE
118,403-0104882-7373900,04-03-2022,Cancelled,Amazon,Amazon.in,Expedited,J0335,J0335-DR-XXL,Western Dress,XXL,B0982ZS9FG,Unshipped,1,INR,807,HIMMATNAGAR,Gujarat,383001,IN,FALSE
119,405-3002282-6797102,04-02-2022,Shipped,Amazon,Amazon.in,Expedited,JNE1525,JNE1525-KR-UDF19-A-S,kurta,S,B0743FRDLK,Shipped,1,INR,311,KOLKATA,WEST BENGAL,700057,IN,FALSE
120,407-8466904-3461908,04-01-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3654,JNE3654-TP-XL,Top,XL,B09873BFC1,Shipped,1,INR,387,MUMBAI,MAHARASHTRA,400101,IN,FALSE
